,id,antecedent,consequent,confidence,lift,length,freq,items,support,Category,Purity
157,3,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.8333333333333334,7221.153846153847,5,5,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
158,17179869252,"['17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",['d25bbb182b51d1594fe3b54a27ae143e'],0.5,11265.0,3,5,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",4.438526409232135e-05,bed_bath_table,1.0
159,8589934601,"['399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",['6a0713a63e990052795623e76cc2995e'],0.8888888888888888,4353.623188405797,4,8,"['399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
160,25769803883,['7d00a7c029fe3cf2bddc1e8e0484c2c1'],['cec51758e9839eb5414b214934430da6'],1.0,18775.0,2,5,"['7d00a7c029fe3cf2bddc1e8e0484c2c1', 'cec51758e9839eb5414b214934430da6']",4.438526409232135e-05,signaling_and_security,1.0
161,8589934619,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.8333333333333334,7221.153846153847,4,5,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
162,17179869266,"['d2085f7e0f9533605386960fc7e987ec', 'dbb67791e405873b259e4656bf971246']",['18486698933fbb64af6c0a255f7dd64c'],1.0,3218.571428571429,3,7,"['18486698933fbb64af6c0a255f7dd64c', 'd2085f7e0f9533605386960fc7e987ec', 'dbb67791e405873b259e4656bf971246']",6.213936972924988e-05,computers_accessories,0.6666667
163,25769803862,['bf1a9a02e2160143755052e6bf59740f'],['5b1f3328a2c6f837ecce21bca1489939'],0.7142857142857143,13410.714285714286,2,5,"['5b1f3328a2c6f837ecce21bca1489939', 'bf1a9a02e2160143755052e6bf59740f']",4.438526409232135e-05,construction_tools_construction,1.0
164,17179869211,"['155815f7173905f1e5cde0b82adfc113', '67fc455b96e0908bc5e0d917237b2977']",['3d870b8af7dbdc91b10cfb0139f3d44d'],0.75,14081.25,3,6,"['3d870b8af7dbdc91b10cfb0139f3d44d', '155815f7173905f1e5cde0b82adfc113', '67fc455b96e0908bc5e0d917237b2977']",5.326231691078562e-05,bed_bath_table,1.0
165,25769803802,['399f54c06661d06ca45c6e24ed238e0e'],['17d8b8e9c21ec0fc5b33724e32fe422e'],1.0,8046.4285714285725,2,9,"['399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e']",7.989347536617843e-05,bed_bath_table,1.0
166,25769803861,['bf1a9a02e2160143755052e6bf59740f'],['507914b4af243e0589c389ac50545ef6'],0.8571428571428571,13793.877551020409,2,6,"['507914b4af243e0589c389ac50545ef6', 'bf1a9a02e2160143755052e6bf59740f']",5.326231691078562e-05,construction_tools_construction,1.0
167,25769803930,['93d8b11d613a563f5a26212282bb145e'],['be0e6c61c2bcdd9a4d022ba67fd66189'],1.0,14081.25,2,5,"['93d8b11d613a563f5a26212282bb145e', 'be0e6c61c2bcdd9a4d022ba67fd66189']",4.438526409232135e-05,furniture_decor,0.5
168,25769803901,['710b7c26b7a742f497bba45fab91a25f'],['a9d9db064d4afd4458eb3e139fe29167'],0.9166666666666666,9387.5,2,11,"['a9d9db064d4afd4458eb3e139fe29167', '710b7c26b7a742f497bba45fab91a25f']",9.764758100310696e-05,housewares,1.0
169,8,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",['6a0713a63e990052795623e76cc2995e'],1.0,4897.826086956522,5,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
170,17179869195,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,3,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '99444c1e11fc38755dae86f5c67d3d1a']",4.438526409232135e-05,bed_bath_table,1.0
171,8589934594,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",['399f54c06661d06ca45c6e24ed238e0e'],1.0,12516.666666666666,4,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",4.438526409232135e-05,bed_bath_table,1.0
172,8589934618,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",['0de59eddc63167215c972b0d785ffa7b'],1.0,14081.25,4,6,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",5.326231691078562e-05,construction_tools_construction,1.0
173,25769803781,['01422266d7a3131403364787ef9dab11'],['fc5bf9e50dbfb45e7634bd8c045411c5'],0.75,10560.9375,2,6,"['fc5bf9e50dbfb45e7634bd8c045411c5', '01422266d7a3131403364787ef9dab11']",5.326231691078562e-05,cool_stuff,1.0
174,25769803835,['1ba4e3fe92f16fd5a8942f7b7d804b52'],['b6ada73818651fe7e64be10653062ea2'],0.75,6499.038461538462,2,6,"['1ba4e3fe92f16fd5a8942f7b7d804b52', 'b6ada73818651fe7e64be10653062ea2']",5.326231691078562e-05,baby,1.0
175,8589934595,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",['6a0713a63e990052795623e76cc2995e'],1.0,4897.826086956522,4,5,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
176,17179869237,"['93d8b11d613a563f5a26212282bb145e', '38e19855caf485b504d6f33ed31a9eb4']",['be0e6c61c2bcdd9a4d022ba67fd66189'],1.0,14081.25,3,5,"['93d8b11d613a563f5a26212282bb145e', '38e19855caf485b504d6f33ed31a9eb4', 'be0e6c61c2bcdd9a4d022ba67fd66189']",4.438526409232135e-05,furniture_decor,0.6666667
177,25769803776,['8279f484b70cb6fb2a87f36e766bd559'],['eaf84e31d1e891449aa5cf7130e75fc6'],0.625,11734.375,2,5,"['eaf84e31d1e891449aa5cf7130e75fc6', '8279f484b70cb6fb2a87f36e766bd559']",4.438526409232135e-05,bed_bath_table,1.0
178,25769803784,['d25bbb182b51d1594fe3b54a27ae143e'],['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,2,5,"['d25bbb182b51d1594fe3b54a27ae143e', '99444c1e11fc38755dae86f5c67d3d1a']",4.438526409232135e-05,bed_bath_table,1.0
179,25769803800,['399f54c06661d06ca45c6e24ed238e0e'],['6a0713a63e990052795623e76cc2995e'],0.8888888888888888,4353.623188405797,2,8,"['399f54c06661d06ca45c6e24ed238e0e', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
180,25769803928,['ac1fcaf7402bfbf019afdcce1a784ad4'],['9eacfe990da87a66d7fc95e4f97bad14'],1.0,18775.0,2,5,"['ac1fcaf7402bfbf019afdcce1a784ad4', '9eacfe990da87a66d7fc95e4f97bad14']",4.438526409232135e-05,bed_bath_table,1.0
181,25769803807,['d40ab3a40d37ebabeaf061efefb4a40d'],['fa814ebf85f1640b2acea3c4378d40f9'],1.0,14081.25,2,5,"['d40ab3a40d37ebabeaf061efefb4a40d', 'fa814ebf85f1640b2acea3c4378d40f9']",4.438526409232135e-05,bed_bath_table,1.0
182,25769803842,['d64738c7b2e2d1778a51e835d8f02568'],['d80fce9f775927c7d602c2de926759f1'],0.7142857142857143,16092.857142857143,2,5,"['d80fce9f775927c7d602c2de926759f1', 'd64738c7b2e2d1778a51e835d8f02568']",4.438526409232135e-05,bed_bath_table,1.0
183,25769803853,['3d870b8af7dbdc91b10cfb0139f3d44d'],['67fc455b96e0908bc5e0d917237b2977'],1.0,9387.5,2,6,"['3d870b8af7dbdc91b10cfb0139f3d44d', '67fc455b96e0908bc5e0d917237b2977']",5.326231691078562e-05,bed_bath_table,1.0
184,8589934609,"['399f54c06661d06ca45c6e24ed238e0e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",['d25bbb182b51d1594fe3b54a27ae143e'],0.625,14081.25,4,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
185,17179869270,"['1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['0cf2faf9749f53924cea652a09d8e327'],1.0,9387.5,3,5,"['0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
186,25769803919,['064c975d37d3c646bd94d94c6e16f37e'],['7b44e5ea770ef06810f5df89006cc8b2'],0.8333333333333334,4693.75,2,5,"['064c975d37d3c646bd94d94c6e16f37e', '7b44e5ea770ef06810f5df89006cc8b2']",4.438526409232135e-05,housewares,0.5
187,17179869232,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b']",['1065e0ebef073787a7bf691924c60eeb'],1.0,9387.5,3,6,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb']",5.326231691078562e-05,construction_tools_construction,1.0
188,25769803827,['1065e0ebef073787a7bf691924c60eeb'],['0de59eddc63167215c972b0d785ffa7b'],0.6666666666666666,9387.5,2,8,"['0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb']",7.101642254771416e-05,construction_tools_construction,1.0
189,2,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '6a0713a63e990052795623e76cc2995e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,5,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
190,17179869227,"['7a0f37fda63d1cd7dac2451494eb6e69', '665aa1d687284a4d2d2b74c0c6724625']",['2481a472d98c582b46bc2dfeae6f539f'],0.8333333333333334,3237.0689655172414,3,5,"['7a0f37fda63d1cd7dac2451494eb6e69', '665aa1d687284a4d2d2b74c0c6724625', '2481a472d98c582b46bc2dfeae6f539f']",4.438526409232135e-05,bed_bath_table,0.6666667
191,25769803881,['5dae498eff2d80057f56122235a36aff'],['1065e0ebef073787a7bf691924c60eeb'],0.75,7040.625,2,6,"['5dae498eff2d80057f56122235a36aff', '1065e0ebef073787a7bf691924c60eeb']",5.326231691078562e-05,construction_tools_construction,1.0
192,17179869198,"['daef10c972d7295283e377d5fd9985f1', '9474f3c0da0c4fd0bdf88cf6ac1b5d04']",['49650e49c3af7ccc896f634d039cd921'],1.0,14081.25,3,5,"['daef10c972d7295283e377d5fd9985f1', '9474f3c0da0c4fd0bdf88cf6ac1b5d04', '49650e49c3af7ccc896f634d039cd921']",4.438526409232135e-05,furniture_decor,1.0
193,17179869265,"['18486698933fbb64af6c0a255f7dd64c', 'd2085f7e0f9533605386960fc7e987ec']",['dbb67791e405873b259e4656bf971246'],1.0,1185.7894736842106,3,7,"['18486698933fbb64af6c0a255f7dd64c', 'd2085f7e0f9533605386960fc7e987ec', 'dbb67791e405873b259e4656bf971246']",6.213936972924988e-05,computers_accessories,0.6666667
194,17179869194,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e']",['6a0713a63e990052795623e76cc2995e'],1.0,4897.826086956522,3,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
195,25769803910,['47920da896bbd89e851429c78a7a7a8b'],['0db4869ac8a908414823d44d742f5ba3'],0.9,5632.5,2,9,"['47920da896bbd89e851429c78a7a7a8b', '0db4869ac8a908414823d44d742f5ba3']",7.989347536617843e-05,office_furniture,1.0
196,25769803798,['8043608c406d413f7f645257cdc33f73'],['525d023cea7235fd59133983cc5269bf'],0.8333333333333334,18775.0,2,5,"['525d023cea7235fd59133983cc5269bf', '8043608c406d413f7f645257cdc33f73']",4.438526409232135e-05,housewares,1.0
197,25769803908,['17d8b8e9c21ec0fc5b33724e32fe422e'],['6a0713a63e990052795623e76cc2995e'],0.5714285714285714,2798.7577639751553,2,8,"['17d8b8e9c21ec0fc5b33724e32fe422e', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
198,17179869223,"['99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",['17d8b8e9c21ec0fc5b33724e32fe422e'],1.0,8046.4285714285725,3,8,"['17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
199,17179869229,"['d80fce9f775927c7d602c2de926759f1', 'd64738c7b2e2d1778a51e835d8f02568']",['a3a10562c9d134b92f04b8cce298d037'],1.0,18775.0,3,5,"['d80fce9f775927c7d602c2de926759f1', 'a3a10562c9d134b92f04b8cce298d037', 'd64738c7b2e2d1778a51e835d8f02568']",4.438526409232135e-05,bed_bath_table,1.0
200,17179869263,"['5b1f3328a2c6f837ecce21bca1489939', '507914b4af243e0589c389ac50545ef6']",['bf1a9a02e2160143755052e6bf59740f'],1.0,16092.857142857145,3,5,"['5b1f3328a2c6f837ecce21bca1489939', '507914b4af243e0589c389ac50545ef6', 'bf1a9a02e2160143755052e6bf59740f']",4.438526409232135e-05,construction_tools_construction,1.0
201,25769803777,['fa814ebf85f1640b2acea3c4378d40f9'],['d40ab3a40d37ebabeaf061efefb4a40d'],0.625,14081.25,2,5,"['d40ab3a40d37ebabeaf061efefb4a40d', 'fa814ebf85f1640b2acea3c4378d40f9']",4.438526409232135e-05,bed_bath_table,1.0
202,25769803885,['5554c5718f820a868853dbc5ca859b3b'],['181b31b11ea16a87d5acab5a78320b93'],0.8333333333333334,18775.0,2,5,"['181b31b11ea16a87d5acab5a78320b93', '5554c5718f820a868853dbc5ca859b3b']",4.438526409232135e-05,sports_leisure,1.0
203,25769803921,['62995b7e571f5760017991632bbfd311'],['ac1ad58efc1ebf66bfadc09f29bdedc0'],0.75,9387.5,2,9,"['ac1ad58efc1ebf66bfadc09f29bdedc0', '62995b7e571f5760017991632bbfd311']",7.989347536617843e-05,housewares,1.0
204,17179869262,"['d25bbb182b51d1594fe3b54a27ae143e', '99444c1e11fc38755dae86f5c67d3d1a']",['17d8b8e9c21ec0fc5b33724e32fe422e'],1.0,8046.4285714285725,3,5,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",4.438526409232135e-05,bed_bath_table,1.0
205,25769803824,['fc5bf9e50dbfb45e7634bd8c045411c5'],['01422266d7a3131403364787ef9dab11'],0.75,10560.9375,2,6,"['fc5bf9e50dbfb45e7634bd8c045411c5', '01422266d7a3131403364787ef9dab11']",5.326231691078562e-05,cool_stuff,1.0
206,25769803863,['56b83ac081e4e6ea5f87323b4e46e85c'],['a87567bdce60de6f901e3d7c6d8df820'],0.7142857142857143,7314.935064935065,2,5,"['56b83ac081e4e6ea5f87323b4e46e85c', 'a87567bdce60de6f901e3d7c6d8df820']",4.438526409232135e-05,bed_bath_table,1.0
207,25769803797,['525d023cea7235fd59133983cc5269bf'],['8043608c406d413f7f645257cdc33f73'],1.0,18775.0,2,5,"['525d023cea7235fd59133983cc5269bf', '8043608c406d413f7f645257cdc33f73']",4.438526409232135e-05,housewares,1.0
208,25769803893,['756feaccd3c677658c9e70bf09ef43b9'],['bb17b2343c9b332cce4ffbb8f51a67ca'],1.0,18775.0,2,5,"['756feaccd3c677658c9e70bf09ef43b9', 'bb17b2343c9b332cce4ffbb8f51a67ca']",4.438526409232135e-05,fashion_bags_accessories,1.0
209,4,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['1065e0ebef073787a7bf691924c60eeb'],1.0,9387.5,5,5,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
210,25769803799,['399f54c06661d06ca45c6e24ed238e0e'],['d25bbb182b51d1594fe3b54a27ae143e'],0.5555555555555556,12516.666666666666,2,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e']",4.438526409232135e-05,bed_bath_table,1.0
211,25769803914,['05b515fdc76e888aada3c6d66c201dff'],['270516a3f41dc035aa87d220228f844c'],1.0,5364.285714285714,2,20,"['05b515fdc76e888aada3c6d66c201dff', '270516a3f41dc035aa87d220228f844c']",0.0001775410563692854,health_beauty,1.0
212,8589934606,"['399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '6a0713a63e990052795623e76cc2995e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,4,8,"['399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",7.101642254771416e-05,bed_bath_table,1.0
213,17179869208,"['0de59eddc63167215c972b0d785ffa7b', '1065e0ebef073787a7bf691924c60eeb']",['0cf2faf9749f53924cea652a09d8e327'],1.0,9387.5,3,8,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",7.101642254771416e-05,construction_tools_construction,1.0
214,17179869212,"['0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",['0de59eddc63167215c972b0d785ffa7b'],0.8888888888888888,12516.666666666666,3,8,"['0de59eddc63167215c972b0d785ffa7b', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb']",7.101642254771416e-05,construction_tools_construction,1.0
215,8589934597,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '99444c1e11fc38755dae86f5c67d3d1a']",['17d8b8e9c21ec0fc5b33724e32fe422e'],1.0,8046.4285714285725,4,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",4.438526409232135e-05,bed_bath_table,1.0
216,8589934633,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '6a0713a63e990052795623e76cc2995e']",['99444c1e11fc38755dae86f5c67d3d1a'],1.0,6626.470588235295,4,5,"['d25bbb182b51d1594fe3b54a27ae143e', '17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a', '6a0713a63e990052795623e76cc2995e']",4.438526409232135e-05,bed_bath_table,1.0
217,25769803785,['d25bbb182b51d1594fe3b54a27ae143e'],['399f54c06661d06ca45c6e24ed238e0e'],1.0,12516.666666666666,2,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e']",4.438526409232135e-05,bed_bath_table,1.0
218,17179869206,"['0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['5dae498eff2d80057f56122235a36aff'],1.0,14081.25,3,5,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
219,25769803900,['49650e49c3af7ccc896f634d039cd921'],['daef10c972d7295283e377d5fd9985f1'],0.75,12069.642857142859,2,6,"['daef10c972d7295283e377d5fd9985f1', '49650e49c3af7ccc896f634d039cd921']",5.326231691078562e-05,furniture_decor,1.0
220,17179869220,"['b6ada73818651fe7e64be10653062ea2', 'e11092e9722d1b6f8c18cd8947a1daff']",['1ba4e3fe92f16fd5a8942f7b7d804b52'],0.5454545454545454,7680.681818181818,3,6,"['1ba4e3fe92f16fd5a8942f7b7d804b52', 'b6ada73818651fe7e64be10653062ea2', 'e11092e9722d1b6f8c18cd8947a1daff']",5.326231691078562e-05,baby,1.0
221,25769803874,['33c18a3e86c00fca807265cf34354996'],['d90e83fe1a0e31440db1dc015f1c1512'],1.0,14081.25,2,5,"['33c18a3e86c00fca807265cf34354996', 'd90e83fe1a0e31440db1dc015f1c1512']",4.438526409232135e-05,bed_bath_table,1.0
222,25769803896,['83e2059df06602e05d9bc1abf28166ac'],['4006da5107400e5ac48dbcc829a36c42'],0.625,14081.25,2,5,"['4006da5107400e5ac48dbcc829a36c42', '83e2059df06602e05d9bc1abf28166ac']",4.438526409232135e-05,furniture_decor,1.0
223,25769803922,['3d85e85bcd2c0315e0db407db8f7b532'],['5526b1ae9ab2688cf600783cece249df'],0.7142857142857143,2682.1428571428573,2,5,"['3d85e85bcd2c0315e0db407db8f7b532', '5526b1ae9ab2688cf600783cece249df']",4.438526409232135e-05,computers_accessories,1.0
224,8589934621,"['0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",['5dae498eff2d80057f56122235a36aff'],1.0,14081.25,4,5,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327', '1065e0ebef073787a7bf691924c60eeb', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
225,25769803844,['993ac19aa975075775c16ba15426f8be'],['da7813106f94601e6022f50017299e2f'],0.8333333333333334,18775.0,2,5,"['da7813106f94601e6022f50017299e2f', '993ac19aa975075775c16ba15426f8be']",4.438526409232135e-05,computers_accessories,1.0
226,25769803889,['155815f7173905f1e5cde0b82adfc113'],['3d870b8af7dbdc91b10cfb0139f3d44d'],0.5454545454545454,10240.90909090909,2,6,"['3d870b8af7dbdc91b10cfb0139f3d44d', '155815f7173905f1e5cde0b82adfc113']",5.326231691078562e-05,bed_bath_table,1.0
227,17179869196,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e']",['17d8b8e9c21ec0fc5b33724e32fe422e'],1.0,8046.4285714285725,3,5,"['d25bbb182b51d1594fe3b54a27ae143e', '399f54c06661d06ca45c6e24ed238e0e', '17d8b8e9c21ec0fc5b33724e32fe422e']",4.438526409232135e-05,bed_bath_table,1.0
228,17179869184,"['7a0f37fda63d1cd7dac2451494eb6e69', '2481a472d98c582b46bc2dfeae6f539f']",['665aa1d687284a4d2d2b74c0c6724625'],1.0,4897.826086956522,3,5,"['7a0f37fda63d1cd7dac2451494eb6e69', '665aa1d687284a4d2d2b74c0c6724625', '2481a472d98c582b46bc2dfeae6f539f']",4.438526409232135e-05,bed_bath_table,0.6666667
229,25769803909,['17d8b8e9c21ec0fc5b33724e32fe422e'],['99444c1e11fc38755dae86f5c67d3d1a'],0.7142857142857143,4733.193277310925,2,10,"['17d8b8e9c21ec0fc5b33724e32fe422e', '99444c1e11fc38755dae86f5c67d3d1a']",8.87705281846427e-05,bed_bath_table,1.0
230,25769803918,['4650fae75d852ddfada4751f6f02481a'],['75bc68276acddf2f0940f421a54338ee'],0.7142857142857143,16092.857142857143,2,5,"['75bc68276acddf2f0940f421a54338ee', '4650fae75d852ddfada4751f6f02481a']",4.438526409232135e-05,perfumery,1.0
231,25769803880,['5dae498eff2d80057f56122235a36aff'],['0cf2faf9749f53924cea652a09d8e327'],0.75,7040.625,2,6,"['5dae498eff2d80057f56122235a36aff', '0cf2faf9749f53924cea652a09d8e327']",5.326231691078562e-05,construction_tools_construction,1.0
232,17179869204,"['38e19855caf485b504d6f33ed31a9eb4', 'be0e6c61c2bcdd9a4d022ba67fd66189']",['93d8b11d613a563f5a26212282bb145e'],0.8333333333333334,18775.0,3,5,"['93d8b11d613a563f5a26212282bb145e', '38e19855caf485b504d6f33ed31a9eb4', 'be0e6c61c2bcdd9a4d022ba67fd66189']",4.438526409232135e-05,furniture_decor,0.6666667
233,17179869239,"['fd471a043ee8b8dd27f4086495e0724c', '2196812e80b905c7071389c10ad035d3']",['b3a397db9c6b4ddfed9d46f6fa03c65e'],0.8333333333333334,18775.0,3,5,"['b3a397db9c6b4ddfed9d46f6fa03c65e', 'fd471a043ee8b8dd27f4086495e0724c', '2196812e80b905c7071389c10ad035d3']",4.438526409232135e-05,furniture_decor,1.0
234,25769803912,['38e19855caf485b504d6f33ed31a9eb4'],['93d8b11d613a563f5a26212282bb145e'],0.8333333333333334,18775.0,2,5,"['93d8b11d613a563f5a26212282bb145e', '38e19855caf485b504d6f33ed31a9eb4']",4.438526409232135e-05,furniture_decor,1.0
235,17179869230,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b']",['4a5c3967bfd3629fe07ef4d0cc8c3818'],0.8333333333333334,7221.153846153847,3,5,"['5dae498eff2d80057f56122235a36aff', '0de59eddc63167215c972b0d785ffa7b', '4a5c3967bfd3629fe07ef4d0cc8c3818']",4.438526409232135e-05,construction_tools_construction,1.0
236,25769803803,['200eed7d1d3482898094819dbec1cb52'],['073a5dfc26cb33ef440b2e0aa29343a8'],0.8333333333333334,18775.0,2,5,"['073a5dfc26cb33ef440b2e0aa29343a8', '200eed7d1d3482898094819dbec1cb52']",4.438526409232135e-05,housewares,1.0
